system:index,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,FIRE_YEAR,FireID,JanTMinF1,JanTMinF2,JanTMinF3,JanTMinF4,JanTMinF5,JulTMaxF1,JulTMaxF2,JulTMaxF3,JulTMaxF4,JulTMaxF5,NLCD1992,NLCD2001,NLCD2004,NLCD2006,NLCD2008,NLCD2011,NLCD2013,NLCD2016,TCC2000,TCC2005,TCC2010,WID,WSpptF1,WSpptF2,WSpptF3,WSpptF4,WSpptF5,aspect,b1,burnSev,clusterID,distance,eastness,elevation,facts1987,facts1988,facts1989,facts1990,facts1991,facts1992,facts1993,facts1994,facts1995,facts1996,facts1997,facts1998,facts1999,facts2000,facts2001,facts2002,facts2003,facts2004,facts2005,facts2006,facts2007,facts2008,facts2009,facts2010,facts2011,facts2012,facts2013,facts2014,facts2015,facts2016,facts2017,facts2018,northness,slope,.geo
7_430,263.75689697265625,275.22637939453125,286.6958923339844,157.75401306152344,170.64593505859375,183.53785705566406,196.42977905273438,209.3217010498047,222.213623046875,235.1055450439453,247.9974822998047,246.17677307128906,244.3560791015625,242.53538513183594,240.71469116210938,238.8939971923828,237.07330322265625,235.2526092529297,233.43191528320312,231.61122131347656,229.79052734375,227.96983337402344,226.14913940429688,224.3284454345703,222.50775146484375,220.6870574951172,218.86634826660156,222.6546173095703,226.44287109375,230.23114013671875,234.01939392089844,237.8076629638672,241.59591674804688,1987,00000000000000003b59,-0.65,-3.62,-0.54,-0.26,-2.39,31.32,27.77,29.92,30.91,28.3,71,52,52,52,52,52,52,52,8,15,10,661,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,279.8667,552,1,1577662626,0.0,-0.9852090863786991,1307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17135651757913672,6.734609,
7_431,158.65988159179688,157.0500030517578,155.4401092529297,153.83023071289062,152.2203369140625,150.61045837402344,149.0005645751953,147.39068603515625,145.78079223632812,144.17091369628906,142.56101989746094,140.95114135742188,139.34124755859375,137.7313690185547,136.12147521972656,134.5115966796875,132.90170288085938,131.2918243408203,129.6819305419922,128.07205200195312,126.46216583251953,124.85227966308594,123.24239349365234,121.63249969482422,120.02261352539062,118.41272735595703,116.80284118652344,115.19295501708984,113.58306884765625,111.97318267822266,110.36329650878906,108.75341033935547,107.14352416992188,1987,00000000000000003b59,-0.65,-3.62,-0.54,-0.26,-2.39,31.32,27.77,29.92,30.91,28.3,71,52,52,52,52,52,52,52,12,8,8,661,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,167.7138,552,1,1577662626,0.0,0.21279494844023536,1300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9770968784712791,15.288802,
7_432,701.2322998046875,710.219482421875,719.2066650390625,151.8987274169922,187.1853790283203,222.47203063964844,257.7586975097656,293.04534912109375,328.3320007324219,363.61865234375,398.9053039550781,434.19195556640625,469.4786071777344,504.7652587890625,474.6703796386719,492.7257385253906,510.7811279296875,528.8364868164062,546.8919067382812,564.947265625,583.0026245117188,601.0580444335938,619.1134033203125,637.1687622070312,655.2241821289062,673.279541015625,691.3348999023438,709.3903198242188,727.4456787109375,745.5010375976562,763.5564575195312,752.3057861328125,741.05517578125,1987,00000000000000003b59,-0.4,-3.45,-0.28,0.2,-2.18,32.43,29.09,31.02,32.03,29.36,42,52,52,52,42,42,42,42,37,60,68,661,1379.5100183486938,1379.5100183486938,1379.5100183486938,1379.5100183486938,1379.5100183486938,259.9085,552,3,-1278214895,28.219166644151237,-0.9845292107033561,1175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17522052754122935,13.005142,
7_433,718.7630615234375,722.4407348632812,726.1183471679688,216.49484252929688,245.788330078125,287.4949645996094,323.4342956542969,359.37359619140625,395.31292724609375,431.25225830078125,467.1915588378906,480.5120849609375,493.8326110839844,507.15313720703125,520.4736938476562,533.794189453125,547.11474609375,560.4352416992188,573.7557983398438,587.0762939453125,600.3968505859375,613.7173461914062,627.0379028320312,640.3583984375,653.678955078125,666.9994506835938,680.3200073242188,693.6405029296875,706.9610595703125,720.2815551757812,733.6021118164062,746.922607421875,760.2431640625,1987,00000000000000003b59,-0.4,-3.45,-0.28,0.2,-2.18,32.43,29.09,31.02,32.03,29.36,42,52,52,52,42,42,42,42,48,59,64,661,1379.5100183486938,1379.5100183486938,1379.5100183486938,1379.5100183486938,1379.5100183486938,307.4264,551,2,-1278214895,0.0,-0.7941347666023002,1197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6077416988108602,5.3260484,
7_434,761.849365234375,776.5888061523438,791.3282470703125,-18.62348175048828,80.08450317382812,178.79249572753906,277.50048828125,376.2084655761719,392.6630859375,409.11773681640625,425.5723571777344,442.0269775390625,458.48162841796875,474.9362487792969,491.390869140625,507.84552001953125,524.3001098632812,540.7547607421875,557.2094116210938,573.6640014648438,590.11865234375,606.5733032226562,623.0278930664062,639.4825439453125,655.9371948242188,672.3917846679688,688.846435546875,705.3010864257812,721.7556762695312,738.2103271484375,754.6649780273438,771.1195678710938,787.57421875,1987,00000000000000003b59,-0.4,-3.45,-0.28,0.2,-2.18,32.43,29.09,31.02,32.03,29.36,51,52,52,43,42,42,42,42,27,41,59,661,1379.5100183486938,1379.5100183486938,1379.5100183486938,1379.5100183486938,1379.5100183486938,47.297707,551,4,-1278214895,23.424368949659566,0.7348874496530942,1189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6781890859799876,13.747835,
7_435,770.3924560546875,782.066650390625,793.7407836914062,-167.91354370117188,-43.40008544921875,81.1133804321289,205.62684631347656,330.14031982421875,351.279296875,372.41827392578125,393.5572509765625,414.6962585449219,435.8352355957031,456.9742126464844,478.11322021484375,499.252197265625,520.3911743164062,541.5301513671875,562.6691284179688,583.8081665039062,604.9471435546875,626.0861206054688,647.22509765625,668.3640747070312,689.5030517578125,710.64208984375,731.7810668945312,752.9200439453125,774.0590209960938,795.197998046875,816.3369750976562,837.4760131835938,858.614990234375,1987,00000000000000003b59,-0.4,-3.45,-0.28,0.2,-2.18,32.43,29.09,31.02,32.03,29.36,51,52,52,42,42,42,42,42,46,50,61,661,1379.5100183486938,1379.5100183486938,1379.5100183486938,1379.5100183486938,1379.5100183486938,45.641094,551,3,-1703247960,20.23256950224904,0.7149743148193252,1163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6991507199085448,14.909929,
7_436,762.6268920898438,769.6339721679688,776.6410522460938,515.7135620117188,529.754638671875,543.7957763671875,557.8368530273438,571.8779907226562,585.9190673828125,599.960205078125,614.0012817382812,628.0424194335938,631.1314086914062,634.2203979492188,637.3093872070312,640.3983764648438,643.4873046875,646.5762939453125,649.665283203125,652.7542724609375,655.84326171875,658.9322509765625,662.021240234375,665.1102294921875,668.19921875,671.2882080078125,674.377197265625,677.4661865234375,680.55517578125,683.6441650390625,686.733154296875,689.8221435546875,692.9111328125,1987,00000000000000003b59,-0.4,-3.45,-0.28,0.2,-2.18,32.43,29.09,31.02,32.03,29.36,42,42,42,42,42,42,42,42,66,65,64,661,1379.5100183486938,1379.5100183486938,1379.5100183486938,1379.5100183486938,1379.5100183486938,2.6251173,562,2,-1703247960,0.0,0.04580091209323739,1153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9989505875925133,13.002712,
7_437,861.49365234375,715.91552734375,570.33740234375,424.7592468261719,438.63397216796875,452.50872802734375,466.3834533691406,480.2581787109375,494.1329345703125,508.0076599121094,521.8823852539062,535.7571411132812,549.6318359375,563.506591796875,577.38134765625,591.2560424804688,605.1307983398438,619.0055541992188,632.8802490234375,646.7550048828125,660.6297607421875,674.5044555664062,688.3792114257812,702.2539672851562,716.128662109375,730.00341796875,743.878173828125,757.7528686523438,771.6276245117188,785.5023803710938,799.3770751953125,813.2518310546875,827.1265869140625,1987,00000000000000003b59,-0.4,-3.45,-0.28,0.2,-2.18,32.43,29.09,31.02,32.03,29.36,42,42,42,42,42,42,42,42,61,60,64,661,1379.5100183486938,1379.5100183486938,1379.5100183486938,1379.5100183486938,1379.5100183486938,347.2564,551,4,-1278214895,23.706842148524387,-0.220588338905017,1161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9753670000256957,12.175261,
7_438,668.3419189453125,685.2529907226562,702.1640014648438,319.7871398925781,355.5166931152344,391.2462158203125,426.97576904296875,462.705322265625,498.43487548828125,534.1644287109375,569.8939819335938,573.9934692382812,578.0929565429688,582.1925048828125,586.2919921875,590.3914794921875,594.4910278320312,598.5905151367188,602.6900634765625,606.78955078125,610.8890380859375,614.9885864257812,619.0880737304688,623.1875610351562,627.287109375,656.1085815429688,658.3727416992188,660.6368408203125,662.9009399414062,665.1651000976562,667.42919921875,669.693359375,671.9574584960938,1987,00000000000000003b59,-0.65,-3.62,-0.54,-0.26,-2.39,31.32,27.77,29.92,30.91,28.3,42,42,42,42,42,42,42,42,52,57,66,661,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,33.15854,552,2,-1278214895,0.0,0.5469575689635053,1162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8371603297777148,8.7935095,
7_439,602.56103515625,601.9437255859375,601.3263549804688,335.7168273925781,401.15203857421875,466.5872497558594,480.7812194824219,494.9751892089844,509.1691589355469,523.3630981445312,537.5570678710938,535.6405639648438,533.7240600585938,531.8075561523438,529.8910522460938,527.9745483398438,526.0580444335938,524.1415405273438,522.2250366210938,520.3085327148438,518.3920288085938,516.4755249023438,514.5590209960938,512.6425170898438,510.72601318359375,508.8094787597656,506.8929748535156,504.9764709472656,503.0599670410156,501.1434631347656,499.2269592285156,497.3104553222656,495.3939514160156,1987,00000000000000003b59,-0.65,-3.62,-0.54,-0.26,-2.39,31.32,27.77,29.92,30.91,28.3,42,42,42,42,42,42,42,42,35,44,42,661,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,58.523758,552,2,-1278214895,0.0,0.8528567472620288,1145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5221449689977219,12.2443,
7_440,612.7233276367188,624.2476806640625,635.7720947265625,430.7089538574219,475.44378662109375,520.1785888671875,564.9134521484375,578.2020874023438,591.4907836914062,604.7794189453125,618.068115234375,631.3567504882812,630.4065551757812,629.4563598632812,628.5061645507812,627.5559692382812,626.6057739257812,625.6555786132812,624.7053833007812,623.7551879882812,622.8049926757812,621.8547973632812,620.9046020507812,619.9544067382812,619.0042114257812,618.0540161132812,617.1038208007812,616.1536254882812,615.2034301757812,614.2532348632812,613.3030395507812,612.3528442382812,611.4026489257812,1987,00000000000000003b59,-0.65,-3.62,-0.54,-0.26,-2.39,31.32,27.77,29.92,30.91,28.3,43,42,42,42,42,42,42,42,60,48,61,661,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,39.905277,557,1,-1278214895,0.0,0.6415202889215688,1127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7671060675695291,14.776886,
7_441,614.3118896484375,603.7094116210938,593.10693359375,184.41970825195312,283.8650817871094,383.31048583984375,482.755859375,488.47137451171875,494.1868896484375,499.90240478515625,505.617919921875,511.33343505859375,517.0489501953125,522.7644653320312,528.47998046875,534.1954956054688,539.9110107421875,545.6265258789062,551.342041015625,557.0575561523438,562.7730712890625,568.4885864257812,574.2040405273438,579.9195556640625,585.6350708007812,591.3505859375,597.0661010742188,602.7816162109375,608.4971313476562,614.212646484375,619.9281616210938,625.6436767578125,631.3591918945312,1987,00000000000000003b59,-0.65,-3.62,-0.54,-0.26,-2.39,31.32,27.77,29.92,30.91,28.3,42,42,42,42,42,42,42,42,38,40,57,661,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,34.56629,568,3,-1278214895,18.052260812912746,0.56735938011385,1113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8234702992803249,15.125454,
7_442,742.83203125,744.3922119140625,745.9524536132812,747.5126953125,749.0728759765625,750.6331176757812,752.1932983398438,753.7535400390625,755.3137817382812,756.8739624023438,758.4342041015625,759.9944458007812,761.5546264648438,763.1148681640625,762.3080444335938,761.5011596679688,760.6943359375,759.8875122070312,759.0806274414062,758.2738037109375,757.4669799804688,756.6600952148438,755.853271484375,755.0464477539062,754.2395629882812,753.4327392578125,752.6259155273438,751.8190307617188,735.1237182617188,746.1478271484375,757.1719360351562,768.1961059570312,779.22021484375,1987,00000000000000003b59,-0.65,-3.62,-0.54,-0.26,-2.39,31.32,27.77,29.92,30.91,28.3,42,42,42,42,42,42,42,42,70,69,64,661,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,55.599327,552,2,1836243347,0.0,0.825106862943589,1098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5649766939647947,13.687514,
7_443,693.3859252929688,692.0084228515625,690.6309204101562,337.8492736816406,406.1745300292969,474.4997863769531,494.9486999511719,515.3976440429688,535.8465576171875,556.2954711914062,576.744384765625,582.2049560546875,587.6655883789062,593.1261596679688,598.5867919921875,604.04736328125,609.5079956054688,614.9685668945312,620.4291381835938,625.8897705078125,631.350341796875,636.8109741210938,642.2715454101562,647.732177734375,653.1927490234375,658.6533813476562,664.1139526367188,669.5745239257812,675.03515625,680.4957275390625,685.9563598632812,691.4169311523438,696.8775634765625,1987,00000000000000003b59,-0.65,-3.62,-0.54,-0.26,-2.39,31.32,27.77,29.92,30.91,28.3,51,42,42,42,42,42,42,42,66,64,61,661,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,67.13536,551,3,1836243347,22.50282971246252,0.9214253822235455,1075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38855535640908745,15.70676,
7_444,247.19308471679688,244.38458251953125,241.57606506347656,38.51744079589844,55.69765090942383,72.87785339355469,90.05806732177734,107.23827362060547,124.4184799194336,141.59869384765625,158.77890014648438,175.9591064453125,178.29855346679688,180.63800048828125,182.9774627685547,185.31690979003906,187.65635681152344,189.99581909179688,192.33526611328125,194.6747283935547,197.01417541503906,199.35362243652344,201.69308471679688,204.03253173828125,206.37197875976562,208.71144104003906,211.05088806152344,213.3903350830078,215.72979736328125,218.06924438476562,220.40869140625,222.74815368652344,225.0876007080078,1987,00000000000000003b59,-0.65,-3.62,-0.54,-0.26,-2.39,31.32,27.77,29.92,30.91,28.3,41,52,52,52,52,52,52,52,18,25,31,661,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,75.37783,555,2,1836243347,0.0,0.9676115646770729,1049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2524437757267681,13.520976,
7_445,147.06430053710938,169.46817016601562,191.87203979492188,-20.109689712524414,-8.966504096984863,2.1766819953918457,13.319867134094238,24.46305274963379,35.606239318847656,46.74942398071289,57.892608642578125,69.03579711914062,73.33625030517578,77.63671112060547,81.93716430664062,86.23762512207031,90.53807830810547,94.83853912353516,99.13899230957031,103.43944549560547,107.73990631103516,112.04035949707031,116.3408203125,120.64127349853516,124.94173431396484,129.2421875,133.5426483154297,137.84310913085938,142.1435546875,146.4440155029297,150.74447631835938,155.044921875,156.0961456298828,1987,00000000000000003b59,-0.65,-3.62,-0.54,-0.26,-2.39,31.32,27.77,29.92,30.91,28.3,71,52,52,52,52,52,52,52,5,9,15,661,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,35.97751,552,2,1836243347,0.0,0.5874676274367256,1031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8092476671043696,2.5770197,
7_446,393.69390869140625,406.8578796386719,420.0218505859375,185.55758666992188,204.87799072265625,224.19837951660156,243.51878356933594,262.83917236328125,282.1595764160156,286.222900390625,290.2862243652344,294.3495178222656,298.412841796875,302.4761657714844,306.5394592285156,310.602783203125,314.6661071777344,318.72943115234375,322.792724609375,326.8560485839844,330.91937255859375,334.982666015625,339.0459899902344,343.10931396484375,347.1726379394531,351.2359313964844,355.29925537109375,359.3625793457031,363.4258728027344,367.48919677734375,371.5525207519531,375.6158447265625,379.67913818359375,1987,00000000000000003b59,-0.65,-3.62,-0.54,-0.26,-2.39,31.32,27.77,29.92,30.91,28.3,42,52,52,52,52,52,52,52,37,37,50,661,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,308.78372,551,1,1836243347,0.0,-0.7795159553946202,1044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6263823714674709,15.181881,
7_447,723.6829833984375,723.4387817382812,723.1946411132812,722.950439453125,722.7062377929688,722.4620361328125,722.2178955078125,721.9736938476562,721.7294921875,721.4852905273438,721.2411499023438,720.9969482421875,720.7527465820312,720.508544921875,720.264404296875,720.0202026367188,719.7760009765625,719.5317993164062,719.2876586914062,719.04345703125,718.7992553710938,718.5550537109375,718.3109130859375,718.0667114257812,717.822509765625,717.5783081054688,717.3341674804688,717.0899658203125,725.6231079101562,734.15625,742.689453125,751.2225952148438,759.7557373046875,1987,00000000000000003b59,-0.65,-3.62,-0.54,-0.26,-2.39,31.32,27.77,29.92,30.91,28.3,42,42,42,42,42,42,42,42,68,70,64,661,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,314.75244,552,1,1836243347,0.0,-0.7101553765046306,1071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7040449852257783,18.14104,
7_448,714.1878051757812,719.6019897460938,725.0161743164062,730.4303588867188,735.8445434570312,741.2587280273438,746.6729125976562,746.3588256835938,746.0447387695312,745.7305908203125,745.41650390625,745.1024169921875,744.7882690429688,744.4741821289062,744.1600952148438,743.845947265625,743.5318603515625,743.2177124023438,742.9036254882812,742.5895385742188,742.275390625,741.9613037109375,741.647216796875,741.3330688476562,741.0189819335938,740.704833984375,740.3907470703125,740.07666015625,739.7625122070312,739.4484252929688,739.1343383789062,738.8201904296875,738.506103515625,1987,00000000000000003b59,-0.65,-3.62,-0.54,-0.26,-2.39,31.32,27.77,29.92,30.91,28.3,42,42,42,42,42,42,42,42,69,67,64,661,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,358.08102,552,2,1836243347,0.0,-0.03348618519391255,1088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994391804412908,8.974001,
7_449,394.2879638671875,404.1654968261719,414.0430603027344,-22.4244384765625,24.368366241455078,71.16117095947266,117.9539794921875,164.7467803955078,211.53958129882812,258.3323974609375,305.12518310546875,351.9179992675781,398.7108154296875,386.949462890625,375.1881103515625,363.4267578125,351.6654357910156,339.9040832519531,328.1427307128906,316.3813781738281,304.6200256347656,311.33819580078125,318.0563659667969,324.7745361328125,331.4927062988281,338.21087646484375,344.92901611328125,351.6471862792969,358.3653564453125,365.0835266113281,371.80169677734375,378.5198669433594,385.2380065917969,1987,00000000000000003b59,-0.65,-3.62,-0.54,-0.26,-2.39,31.32,27.77,29.92,30.91,28.3,51,52,52,52,52,52,52,52,22,28,41,661,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,71.93427,552,3,1836243347,6.058825640582823,0.9507013996960004,1072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3101078016046445,18.74223,
7_450,513.34326171875,510.6571350097656,507.9710388183594,27.239709854125977,124.70852661132812,222.17735290527344,248.912353515625,275.6473693847656,302.38238525390625,329.1174011230469,355.8523864746094,382.58740234375,409.3224182128906,436.05743408203125,436.5079345703125,436.95843505859375,437.408935546875,437.85943603515625,438.3099365234375,438.7604675292969,439.2109680175781,439.6614685058594,440.1119689941406,440.5624694824219,441.0129699707031,441.4635009765625,441.91400146484375,442.364501953125,442.81500244140625,443.2655029296875,443.71600341796875,444.16650390625,444.6170349121094,1987,00000000000000003b59,-0.65,-3.62,-0.54,-0.26,-2.39,31.32,27.77,29.92,30.91,28.3,71,52,52,52,52,52,52,52,18,19,30,661,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,1609.4600186347961,85.13972,552,3,1836243347,9.778511875226709,0.9964042673208627,1027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08472624188983481,23.262104,
