system:index,AvGTemp,AvGppt,CWD,Conifer2019,ConiferProb2019,NLCD2016,P1984,P1985,P1986,P1987,P1988,P1989,P1990,P1991,P1992,P1993,P1994,P1995,P1996,P1997,P1998,P1999,P2000,P2001,P2002,P2003,P2004,P2005,P2006,P2007,P2008,P2009,P2010,P2011,P2012,P2013,P2014,P2015,P2016,P2017,P2018,P2019,PatchID,SAP_SC,SAP_burn,SUID,SolarLoad,aspect,burnSev,eastness,elevation,forestType,landfire2016,latitude_209564535,longitude_209564535,northness,plantedEver,plantedFirst6Yrs,slope,wilderness,.geo
199,12.44874954,1235.050011,604.6099854,1,100,42,96,91,97,99,49,52,37,61,33,25,33.99999619,95,82,26.99999809,10.00000191,17.00000191,44,44,62,45.99999619,47.00000381,58.99999619,42,49,39.99999619,93,58.99999619,70,68,74,97,93,78,72,38,87,-1973525326,0.253164557,0.3924050633,505544340065000000,129,316.4802915,3,-0.6886040477,799,551,7043,,,0.7251375494,1,0,32.00803147,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27564736218017,41.220349140061664]}"
200,12.44874954,1235.050011,604.6099854,1,100,42,97,94,97,99,83,68,98,99,58.99999619,76,84,97,99,58.99999619,58,33.99999619,57,81,75,89,77,85,56,74,45,94,93,96,98,94,92,92,100,87,100,100,-1973525326,0.2712477396,0.4122965642,505544340065000000,129,306.9498169,3,-0.7991623099,809,551,7043,,,0.6011152987,1,0,29.4890608,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27528946002033,41.22034999620966]}"
201,12.44874954,1235.050011,604.6099854,1,100,42,97,93,99,98,64,65,84,95,37,57,66,96,95,52.99999619,31,27.99999619,57,81,73,61,58.99999619,92,64,72,45.99999619,96,92,94,95,96,91,90,98,89,100,100,-1973525326,0.2839059675,0.424954792,505544340065000000,161,300.7728346,3,-0.8592025726,820,551,7028,,,0.5116355531,1,0,31.0120103,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.274931557845,41.22035085124535]}"
202,12.44874954,1235.050011,536.3067017,0,33,42,99,80,96,98,39.99999619,26.99999809,26,27.99999619,25,10.00000191,10.00000191,18,16.00000191,47.00000381,8.999997139,10.00000191,19.99999809,29.00000191,26,17.00000191,30.00000191,38,26,22.00000381,13,90,32,33,30.00000191,39.99999619,62,37,35.00000381,35.00000381,37,33,-292416439,0.02350813743,0.01084990958,505544340070000000,111,41.55103277,4,0.6632868726,737,551,7043,,,0.7483652348,1,1,17.97631011,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.28030124263812,41.220608142473395]}"
203,12.44874954,1235.050011,536.3067017,0,42,42,86,57,86,88,36,29.00000191,23.00000191,31,27.99999619,18,26,22.00000381,12,22.00000381,7.999998093,6.999999046,14.99999809,54.00000381,35.00000381,23.00000191,33,32,33,32,13,92,29.00000191,31,31,39,62,35.00000381,33.99999619,33,35.00000381,35.00000381,-292416439,0.03074141049,0.01627486438,505544340070000000,105,59.41702174,3,0.8608932178,732,551,7043,,,0.5087856795,1,1,19.28909209,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27994333920745,41.22060901308986]}"
204,12.44874954,1235.050011,536.3067017,0,42,52,89,23.00000191,83,26,31,26.99999809,26.99999809,27.99999619,25,12,10.00000191,10.00000191,8.999997139,11.00000191,8.999997139,6.999999046,8.999997139,13,10.00000191,7.999998093,13.99999809,13.99999809,13.99999809,22.00000381,11.00000191,55,17.00000191,57,31,37,45.99999619,51,30.00000191,35.00000381,35.00000381,42,-292416439,0.0452079566,0.02712477396,505544340070000000,105,75.92460351,3,0.9699765372,723,551,7030,,,0.2431985143,1,1,21.77037323,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27958543576116,41.22060988259401]}"
205,12.44874954,1235.050011,580.2166748,0,57,42,31,27.99999619,54.00000381,27.99999619,31,25,25,25,25,8.999997139,7.999998093,7.999998093,8.999997139,8.999997139,11.00000191,6.999999046,7.999998093,8.999997139,7.999998093,10.00000191,7.999998093,7.999998093,10.00000191,10.00000191,1.999998093,13,1.999998093,12,16.00000191,6,24,6.999999046,5.000000954,6,5.000000954,6,-292416439,0.07233273056,0.07233273056,505544340070000000,123,44.27318432,3,0.6980802491,697,551,7043,,,0.716019529,1,1,18.73282668,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27886962882151,41.220611618265295]}"
206,12.44874954,1235.050011,580.2166748,0,57,42,96,86,94,97,61,36,39,45,27.99999619,25,11.00000191,19.99999809,10.00000191,11.00000191,8.999997139,6.999999046,7.999998093,7.999998093,7.999998093,6.999999046,7.999998093,10.00000191,13.99999809,12,17.00000191,37,17.00000191,44,41.00000381,20.99999809,26.99999809,26,42,43,22.00000381,57,-1973525326,0.09222423146,0.1012658228,505544340065000000,123,2.818949555,3,0.0491801044,694,551,7043,,,0.9987899265,1,0,23.63415467,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27851172532822,41.220612484432415]}"
207,12.44874954,1235.050011,580.2166748,1,89,42,97,86,96,99,67,52,45,51,42,66,39.99999619,65,71,33.99999619,10.00000191,12,20.99999809,38,39,14.99999809,42,27.99999619,42,27.99999619,26,55,41.00000381,97,97,60.00000381,54.00000381,55,99,78,79,89,-1973525326,0.1157323689,0.1356238698,505544340065000000,128,332.4222766,3,-0.4629514442,700,551,7027,,,0.8863836417,1,0,27.08320326,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27815382181934,41.22061334948721]}"
208,12.44874954,1235.050011,580.2166748,1,100,42,99,93,93,99,67,54.00000381,33,36,31,23.00000191,32,92,44,30.00000191,7.999998093,6.999999046,8.999997139,35.00000381,33,10.00000191,44,39.99999619,32,29.00000191,26,69,30.00000191,96,96,63,90,91,78,73,58,97,-1973525326,0.1428571429,0.1735985533,505544340065000000,128,323.7398948,3,-0.5914518703,707,551,7027,,,0.8063403035,1,0,30.20764708,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27779591829486,41.220614213429684]}"
209,12.44874954,1235.050011,580.2166748,1,100,42,99,94,98,99,68,66,31,60.00000381,41.00000381,41.00000381,41.00000381,96,64,45,13,13,30.00000191,66,30.00000191,26,48,56,43,56,45,76,51,96,88,92,95,92,99,89,73,100,-1973525326,0.1699819168,0.2151898734,505544340065000000,131,323.0068279,3,-0.6017198455,716,551,7043,,,0.7987072226,1,0,31.30060317,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27743801475482,41.220615076259804]}"
210,12.44874954,1235.050011,580.2166748,1,100,42,99,89,98,98,65,65,36,55,32,36,45,95,62,45.99999619,29.00000191,22.00000381,41.00000381,64,60.00000381,43,49,75,47.00000381,45,45,90,86,93,98,96,91,89,100,87,100,100,-1973525326,0.1971066908,0.2549728752,505544340065000000,131,320.276139,4,-0.6390881809,733,551,7043,,,0.7691334716,1,0,33.96012646,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27708011119924,41.22061593797759]}"
211,12.44874954,1235.050011,580.2166748,0,54.00000381,42,99,85,99,99,51,39,26,33.99999619,13,8.999997139,11.00000191,42,32,26.99999809,8.999997139,8.999997139,24,50,36,27.99999619,45.99999619,44,43,31,39,78,91,74,93,86,92,69,82,77,49,84,-1973525326,0.2224231465,0.2965641953,505544340065000000,156,313.4829461,4,-0.7255792255,744,551,7043,,,0.6881386397,1,0,34.30164755,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27672220762814,41.220616798583045]}"
212,12.44874954,1235.050011,580.2166748,0,54.00000381,42,99,94,94,97,48,36,25,32,11.00000191,8.999997139,8.999997139,33,17.00000191,11.00000191,7.999998093,6.999999046,8.999997139,26.99999809,24,8.999997139,31,27.99999619,27.99999619,23.00000191,24,47.00000381,27.99999619,38,88,36,83,54.00000381,33,35.00000381,39,54.00000381,-1973525326,0.2477396022,0.3399638336,505544340065000000,156,310.8599801,4,-0.7563106074,756,551,7043,,,0.6542127064,1,0,29.64461933,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27636430404148,41.22061765807616]}"
213,12.44874954,1235.050011,580.2166748,0,69,42,99,96,94,97,39,52.99999619,30.00000191,37,25,8.999997139,8.999997139,60.00000381,33,12,7.999998093,8.999997139,14.99999809,25,30.00000191,17.00000191,29.00000191,27.99999619,32,24,26,64,33.99999619,58.99999619,54.00000381,55,67,58.99999619,33.99999619,38,38,69,-1973525326,0.2658227848,0.3761301989,505544340065000000,156,308.3710153,3,-0.7840075824,764,551,7027,,,0.6207512471,1,0,27.54448186,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27600640043934,41.22061851645694]}"
214,12.44874954,1235.050011,594.5999756,1,98,42,97,88,96,97,42,52.99999619,36,55,31,14.99999809,19.99999809,91,72,29.00000191,7.999998093,11.00000191,16.00000191,31,36,27.99999619,41.00000381,39.99999619,39.99999619,29.00000191,38,93,48,56,56,67,92,94,75,71,36,80,-1973525326,0.2839059675,0.4086799277,505544340065000000,185,303.1874271,4,-0.8368844501,783,551,7028,,,0.5473795915,1,0,30.60279366,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27564849682176,41.220619373725384]}"
215,12.44874954,1235.050011,594.5999756,1,98,42,97,96,95,97,47.00000381,48,45.99999619,49,32,26.99999809,31,86,71,33.99999619,11.00000191,13.99999809,14.99999809,22.00000381,33.99999619,27.99999619,27.99999619,39,30.00000191,27.99999619,39.99999619,74,22.00000381,91,91,93,94,95,99,70,51,98,-1973525326,0.3019891501,0.4303797468,505544340065000000,185,292.5382086,4,-0.9236241284,798,551,7043,,,0.3832994513,1,0,34.04780665,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2752905931887,41.22062022988149]}"
216,12.44874954,1235.050011,536.3067017,0,33.99999619,42,88,55,85,74,37,26.99999809,26,26.99999809,13,8.999997139,8.999997139,7.999998093,7.999998093,6.999999046,7.999998093,10.00000191,10.00000191,7.999998093,10.00000191,2.999997139,10.00000191,2.999997139,2.999997139,2.999997139,0.9999990463,12,8.999997139,10.00000191,19.99999809,17.00000191,27.99999619,4.000001907,13.99999809,26.99999809,29.00000191,33.99999619,-292416439,0.03254972875,0.01627486438,505544340070000000,111,11.38901969,3,0.1974694751,723,551,7043,,,0.9803090362,1,1,28.58713981,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.28030239644671,41.2208783760182]}"
217,12.44874954,1235.050011,536.3067017,0,56,42,69,26,85,76,43,30.00000191,35.00000381,42,26.99999809,19,10.00000191,24,7.999998093,19.99999809,8.999997139,6.999999046,7.999998093,10.00000191,18,4.000001907,13,19,20.99999809,8.999997139,11.00000191,54.00000381,26.99999809,35.00000381,38,33.99999619,52.99999619,37,41.00000381,35.00000381,39,33.99999619,-292416439,0.04339963834,0.02893309222,505544340070000000,105,15.90161546,3,0.2739863349,721,551,7043,,,0.9617335849,1,1,25.2341382,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27994449154289,41.22087924664291]}"
218,12.44874954,1235.050011,536.3067017,0,56,52,86,88,92,95,47.00000381,38,38,37,26.99999809,24,16.00000191,31,14.99999809,13.99999809,7.999998093,7.999998093,7.999998093,26.99999809,11.00000191,7.999998093,8.999997139,13.99999809,13.99999809,8.999997139,14.99999809,45.99999619,33,89,65,58,52,56,43,32,39.99999619,56,-292416439,0.05786618445,0.04701627486,505544340070000000,105,39.09241981,3,0.6305731316,717,551,7043,,,0.7761298382,1,1,20.57747669,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27958658662335,41.22088011615527]}"
219,12.44874954,1235.050011,580.2166748,0,2.999997139,52,58.99999619,66,79,70,38,27.99999619,25,13,8.999997139,7.999998093,7.999998093,10.00000191,10.00000191,10.00000191,2.999997139,0.9999990463,2.999997139,7.999998093,4.000001907,2.999997139,11.00000191,2.999997139,2.999997139,2.999997139,0.9999990463,11.00000191,2.999997139,2.999997139,5.000000954,5.000000954,5.000000954,5.000000954,6,4.000001907,6,2.999997139,-1973525326,0.1103074141,0.1193490054,505544340065000000,123,23.90096122,3,0.4051569246,681,551,7043,,,0.9142471583,1,0,23.02291502,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27851287177083,41.220882718018274]}"
220,12.44874954,1235.050011,580.2166748,0,44,42,99,96,99,100,52,51,32,37,25,20.99999809,13,64,65,13,8.999997139,6.999999046,7.999998093,8.999997139,22.00000381,7.999998093,23.00000191,16.00000191,14.99999809,17.00000191,19,64,32,61,58.99999619,44,60.00000381,54.00000381,44,39.99999619,42,44,-1973525326,0.1374321881,0.1518987342,505544340065000000,128,328.4665189,3,-0.522996721,687,551,7027,,,0.8523346936,1,0,26.28011482,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27815496678875,41.220883583081246]}"
221,12.44874954,1235.050011,580.2166748,1,83,42,99,99,98,99,44,55,30.00000191,38,26.99999809,10.00000191,26.99999809,83,64,31,8.999997139,7.999998093,19,39,45,22.00000381,45.99999619,52.99999619,47.00000381,30.00000191,38,93,81,89,96,94,93,94,70,94,61,100,-1973525326,0.1681735986,0.1844484629,505544340065000000,128,326.3864794,4,-0.5535880863,693,551,7043,,,0.8327906284,1,0,26.81146692,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27779706179109,41.22088444703187]}"
222,12.44874954,1235.050011,580.2166748,1,83,42,99,98,99,99,58.99999619,54.00000381,26,38,30.00000191,11.00000191,29.00000191,90,64,36,10.00000191,11.00000191,32,58,68,39,49,66,44,48,36,90,58.99999619,92,86,75,92,89,61,56,33.99999619,83,-1973525326,0.198915009,0.2278481013,505544340065000000,131,322.5115742,3,-0.6086011536,700,551,7043,,,0.7934762983,1,0,27.94273065,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27743915677785,41.22088530987015]}"
223,12.44874954,1235.050011,580.2166748,1,99,42,99,99,98,96,58.99999619,50,25,32,25,8.999997139,16.00000191,54.00000381,45,26.99999809,7.999998093,8.999997139,18,42,42,18,44,47.00000381,39.99999619,27.99999619,33.99999619,74,37,74,87,68,89,79,73,64,66,99,-1973525326,0.2296564195,0.2676311031,505544340065000000,131,305.7339614,4,-0.8117374966,718,551,7043,,,0.5840224624,1,0,31.37441376,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27708125174905,41.220886171596085]}"
224,12.44874954,1235.050011,580.2166748,0,39,42,99,86,97,99,48,37,25,25,11.00000191,8.999997139,7.999998093,26.99999809,14.99999809,8.999997139,7.999998093,6.999999046,7.999998093,11.00000191,20.99999809,4.000001907,18,13.99999809,16.00000191,19.99999809,19,30.00000191,16.00000191,39,32,12,26.99999809,20.99999809,19.99999809,41.00000381,33.99999619,60.00000381,-1973525326,0.253164557,0.3110307414,505544340065000000,156,298.2477204,4,-0.8809095695,731,551,7028,,,0.4732846188,1,0,34.37449766,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27672334670473,41.220887032209674]}"
225,12.44874954,1235.050011,580.2166748,0,39,42,99,93,95,99,45.99999619,36,25,25,12,8.999997139,7.999998093,48,16.00000191,8.999997139,8.999997139,6.999999046,7.999998093,10.00000191,10.00000191,10.00000191,10.00000191,16.00000191,7.999998093,11.00000191,19.99999809,20.99999809,18,19.99999809,31,18,29.00000191,26,19,33,33.99999619,39,-1973525326,0.2784810127,0.3526220615,505544340065000000,156,294.8383396,4,-0.9074965979,746,551,7028,,,0.42005943,1,0,31.65755732,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2763654416449,41.22088789171091]}"
226,12.44874954,1235.050011,580.2166748,0,39.99999619,42,99,96,96,99,48,49,33,32,25,7.999998093,8.999997139,58,33,12,7.999998093,6,7.999998093,7.999998093,19.99999809,19.99999809,13.99999809,17.00000191,12,16.00000191,26,39.99999619,22.00000381,44,19.99999809,26.99999809,52.99999619,73,37,41.00000381,36,39.99999619,-1973525326,0.2983725136,0.3887884268,505544340065000000,156,284.6614567,3,-0.9674382386,757,551,7043,,,0.2531071995,1,0,27.09653179,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27600753656955,41.2208887500998]}"
227,12.44874954,1235.050011,594.5999756,1,97,42,92,91,92,92,45.99999619,47.00000381,26,41.00000381,43,48,43,42,30.00000191,30.00000191,37,45,45.99999619,45,27.99999619,47.00000381,51,52.99999619,72,57,29.00000191,37,45,65,39,78,58,73,85,90,77,99,-1973525326,0.3146473779,0.4195298373,505544340065000000,185,270,4,-1,779,551,7028,,,-1.84E-16,1,0,27.31683013,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27564963147876,41.22088960737635]}"
228,12.44874954,1235.050011,594.5999756,1,97,42,94,85,92,94,45.99999619,49,35.00000381,43,45.99999619,52.99999619,39.99999619,30.00000191,36,31,38,26,39,30.00000191,27.99999619,43,44,45.99999619,65,52,42,48,43,58.99999619,67,82,49,79,73,74,73,97,-1973525326,0.3254972875,0.4394213382,505544340065000000,185,266.8109659,4,-0.9984514296,793,551,7028,,,-0.05563041159,1,0,30.19836023,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27529172637253,41.22089046354054]}"
229,12.44874954,1235.050011,594.5999756,0,27.99999619,42,97,87,93,99,44,36,32,33.99999619,24,7.999998093,11.00000191,23.00000191,16.00000191,25,8.999997139,6.999999046,6.999999046,12,13,7.999998093,7.999998093,8.999997139,7.999998093,8.999997139,7.999998093,10.00000191,12,12,6.999999046,8.999997139,10.00000191,8.999997139,10.00000191,11.00000191,5.000000954,27.99999619,-1973525326,0.3327305606,0.4538878843,505544340065000000,161,274.6075215,3,-0.9967683417,806,551,7028,,,0.08032977634,1,0,31.15503153,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27493382125084,41.22089131859239]}"
230,12.44874954,1235.050011,580.2166748,0,36,42,99,96,97,99,56,38,25,27.99999619,25,12,10.00000191,19,20.99999809,10.00000191,8.999997139,8.999997139,8.999997139,7.999998093,7.999998093,4.000001907,14.99999809,13,13,6.999999046,13.99999809,33.99999619,11.00000191,39,27.99999619,22.00000381,54.00000381,26,43,38,41.00000381,36,-1973525326,0.1555153707,0.1790235081,505544340065000000,128,320.9074611,4,-0.6305747449,674,551,7028,,,0.7761285274,1,0,20.57750853,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27815611177375,41.221153816662515]}"
231,12.44874954,1235.050011,580.2166748,0,42,42,99,99,99,99,58,41.00000381,26.99999809,29.00000191,11.00000191,7.999998093,7.999998093,52.99999619,24,12,7.999998093,7.999998093,7.999998093,8.999997139,20.99999809,7.999998093,26.99999809,31,29.00000191,26,27.99999619,76,33,68,68,60.00000381,81,57,41.00000381,60.00000381,39,74,-1973525326,0.1880650995,0.2097649186,505544340065000000,128,306.9494662,4,-0.7991659894,681,551,7027,,,0.601110407,1,0,23.31007301,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27779820530284,41.221154680621304]}"
232,12.44874954,1235.050011,580.2166748,0,42,42,94,97,94,97,39,37,25,27.99999619,10.00000191,7.999998093,8.999997139,31,12,7.999998093,7.999998093,7.999998093,10.00000191,8.999997139,19.99999809,4.000001907,16.00000191,18,16.00000191,13.99999809,16.00000191,26.99999809,31,24,36,13,35.00000381,26,36,32,36,42,-1973525326,0.2206148282,0.2441229656,505544340065000000,131,303.5714865,4,-0.8331965357,690,551,7043,,,0.5529769733,1,0,23.7066576,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27744029881642,41.221155543467745]}"
233,12.44874954,1235.050011,580.2166748,0,5.000000954,42,97,86,98,99,47.00000381,35.00000381,25,25,25,7.999998093,7.999998093,12,7.999998093,8.999997139,7.999998093,6,7.999998093,7.999998093,8.999997139,2.999997139,7.999998093,4.000001907,10.00000191,8.999997139,7.999998093,8.999997139,2.999997139,4.000001907,4.000001907,10.00000191,11.00000191,11.00000191,1.999998093,2.999997139,1.999998093,5.000000954,-1973525326,0.2513562387,0.2839059675,505544340065000000,131,281.4480304,3,-0.9801051361,711,551,7043,,,0.1984790219,1,0,29.72263834,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2770823923144,41.22115640520182]}"
234,12.44874954,1235.050011,580.2166748,0,31,42,91,87,95,99,38,36,25,25,12,7.999998093,8.999997139,10.00000191,7.999998093,8.999997139,7.999998093,6.999999046,6.999999046,6.999999046,7.999998093,2.999997139,6.999999046,2.999997139,10.00000191,4.000001907,4.000001907,7.999998093,2.999997139,2.999997139,2.999997139,4.000001907,4.000001907,10.00000191,1.999998093,1.999998093,1.999998093,2.999997139,-1973525326,0.2820976492,0.3236889693,505544340065000000,156,280.2904597,4,-0.9839147965,724,551,7043,,,0.1786383866,1,0,32.38788617,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27672448579685,41.22115726582355]}"
235,12.44874954,1235.050011,580.2166748,0,31,42,97,85,95,97,38,38,25,24,24,6.999999046,7.999998093,12,10.00000191,24,6,6,7.999998093,6,7.999998093,10.00000191,6.999999046,10.00000191,6.999999046,7.999998093,8.999997139,10.00000191,5.000000954,6.999999046,4.000001907,11.00000191,5.000000954,8.999997139,8.999997139,7.999998093,6.999999046,31,-1973525326,0.3128390597,0.3688969259,505544340065000000,156,281.9447233,4,-0.9783477305,740,551,7043,,,0.2069679161,1,0,35.14268066,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2763665792638,41.22115812533291]}"
236,12.44874954,1235.050011,580.2166748,0,32,42,97,85,91,94,36,32,25,25,24,7.999998093,7.999998093,30.00000191,16.00000191,23.00000191,6.999999046,6,6.999999046,6.999999046,6.999999046,6.999999046,7.999998093,7.999998093,7.999998093,7.999998093,6.999999046,10.00000191,13.99999809,10.00000191,7.999998093,7.999998093,7.999998093,10.00000191,6,8.999997139,10.00000191,32,-1973525326,0.3309222423,0.4050632911,505544340065000000,156,274.4492719,4,-0.9969864085,756,551,7043,,,0.0775764226,1,0,32.04681631,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27600867271526,41.22115898372992]}"
237,12.44874954,1235.050011,594.5999756,1,96,42,91,78,91,92,32,32,31,32,30.00000191,48,45,30.00000191,35.00000381,24,26.99999809,22.00000381,24,17.00000191,39,44,39,45.99999619,58.99999619,51,45.99999619,63,51,82,85,83,75,77,41.00000381,85,75,76,-1973525326,0.3435804702,0.4267631103,505544340065000000,185,264.4565505,4,-0.9953232288,783,551,7027,,,-0.09660057046,1,0,33.83383239,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27565076615123,41.22115984101456]}"
238,12.44874954,1235.050011,594.5999756,1,96,42,88,82,91,85,38,41.00000381,35.00000381,38,35.00000381,57,48,36,36,33,26.99999809,23.00000191,27.99999619,30.00000191,43,44,45.99999619,49,55,50,38,58.99999619,44,42,71,82,47.00000381,54.00000381,72,61,54.00000381,96,-1973525326,0.3471971067,0.4412296564,505544340065000000,185,266.6885927,4,-0.9983303361,800,551,7043,,,-0.05776279104,1,0,29.27025067,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27529285957175,41.22116069718685]}"
239,12.44874954,1235.050011,594.5999756,0,7.999998093,21,90,79,91,92,37,24,24,25,24,7.999998093,12,13,10.00000191,23.00000191,6.999999046,6.999999046,8.999997139,12,11.00000191,7.999998093,6.999999046,6.999999046,6.999999046,6.999999046,6.999999046,7.999998093,7.999998093,8.999997139,7.999998093,8.999997139,8.999997139,7.999998093,8.999997139,7.999998093,12,7.999998093,-1973525326,0.3471971067,0.452079566,505544340065000000,161,275.7270224,3,-0.9950086171,809,551,7043,,,0.09978903718,1,0,17.97512925,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27493495297688,41.22116155224679]}"
240,12.44874954,1235.050011,594.5999756,1,100,21,87,78,91,92,47.00000381,23.00000191,24,25,24,24,25,25,25,25,8.999997139,6.999999046,10.00000191,25,10.00000191,6.999999046,10.00000191,7.999998093,6.999999046,7.999998093,6,7.999998093,7.999998093,8.999997139,7.999998093,7.999998093,7.999998093,8.999997139,7.999998093,7.999998093,5.000000954,10.00000191,-1973525326,0.3580470163,0.4665461121,505544340065000000,161,322.2052888,3,-0.6128341137,824,551,7043,,,0.790211585,1,0,26.18097836,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27457704636659,41.22116240619436]}"
241,12.44874954,1235.050011,594.5999756,1,100,21,99,97,98,100,97,49,29.00000191,62,48,55,48,73,61,66,47.00000381,18,52,63,52,31,62,79,60.00000381,64,45,93,57,98,97,99,100,93,100,98,100,100,-1973525326,0.3670886076,0.486437613,0,130,334.487178,3,-0.4307130724,829,551,7043,,,0.9024889192,0,0,34.97415542,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.2742191397409,41.221163259029574]}"
242,12.44874954,1235.050011,580.2166748,0,56,42,99,97,99,99,44,30.00000191,27.99999619,27.99999619,13,8.999997139,7.999998093,16.00000191,11.00000191,8.999997139,10.00000191,6.999999046,11.00000191,8.999997139,7.999998093,4.000001907,7.999998093,10.00000191,10.00000191,8.999997139,7.999998093,11.00000191,13.99999809,20.99999809,17.00000191,16.00000191,35.00000381,26,32,42,29.00000191,56,-1973525326,0.1735985533,0.2025316456,505544340065000000,166,299.4285064,4,-0.8709694634,669,551,7043,,,0.4913371488,1,0,16.51599822,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27815725677438,41.22142405023105]}"
243,12.44874954,1235.050011,580.2166748,0,42,42,97,96,99,99,38,29.00000191,26.99999809,27.99999619,25,7.999998093,7.999998093,14.99999809,7.999998093,8.999997139,11.00000191,6,7.999998093,7.999998093,8.999997139,10.00000191,8.999997139,10.00000191,13,8.999997139,11.00000191,29.00000191,11.00000191,30.00000191,27.99999619,13,16.00000191,19.99999809,35.00000381,23.00000191,32,26.99999809,-1973525326,0.2061482821,0.2368896926,505544340065000000,166,290.6105014,4,-0.9359950332,677,551,7043,,,0.3520132069,1,0,20.19806796,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27779934883023,41.22142491419801]}"
244,12.44874954,1235.050011,580.2166748,0,42,42,96,85,92,79,32,27.99999619,27.99999619,25,12,7.999998093,8.999997139,12,7.999998093,8.999997139,7.999998093,6,11.00000191,8.999997139,8.999997139,2.999997139,7.999998093,2.999997139,4.000001907,4.000001907,5.000000954,13.99999809,13.99999809,30.00000191,20.99999809,12,24,43,36,32,30.00000191,42,-1973525326,0.2386980108,0.2676311031,505544340065000000,169,280.1533434,3,-0.9843394837,685,551,7043,,,0.1762832403,1,0,24.66179277,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27744144087052,41.2214257770526]}"
245,12.44874954,1235.050011,580.2166748,1,86,42,90,82,83,92,47.00000381,57,47.00000381,42,19.99999809,26.99999809,37,69,51,14.99999809,19,17.00000191,20.99999809,10.00000191,39,44,43,43,52,50,44,73,57,74,80,77,69,80,63,82,75,86,-1973525326,0.2730560579,0.3037974684,505544340065000000,169,270,4,-1,698,551,7043,,,-1.84E-16,1,0,29.22953665,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27708353289526,41.22142663879483]}"
246,12.44874954,1235.050011,580.2166748,1,100,43,90,78,88,90,47.00000381,55,45,33.99999619,19.99999809,24,37,54.00000381,54.00000381,17.00000191,13,8.999997139,8.999997139,8.999997139,22.00000381,41.00000381,29.00000191,42,52.99999619,44,44,56,56,74,89,82,77,83,67,78,72,97,-1973525326,0.3056057866,0.3417721519,505544340065000000,164,270,4,-1,724,551,7043,,,-1.84E-16,1,0,29.22953665,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-123.27672562490447,41.22142749942468]}"
